specie,Record Number,Process,QDB Process,Theory or Experiment,data type,Projectile Element,Projectile Charge State,Target Molecule,Target Charge State,Initial Excited State B,Products,Original X Unit,Original Y Unit,Reference Number,Author(s),Title of Record,Journal Name,Volume and Issue No,Page Numbers,Date of Publication,Process Title
INO2,10802, reactive,HIR, V, RC, INO2,0, INO2,0,, I2;2NO2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, INO2 + INO2 --> I2+2NO2
IO,10794, reactive,HIR, V, RC, IO,0, HO2,0,, HOI;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, IO + HO2 --> HOI+O2
IO,10795, reactive,HIR, V, RC, IO,0, ClO,0,, IClI;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, IO + ClO --> IClI+O2
IO,10796, reactive,HIR, V, RC, IO,0, ClO,0,, Cl;I;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, IO + ClO --> Cl+I+O2
IO,10797, reactive,HIR, V, RC, IO,0, ClO,0,, I;OClO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, IO + ClO --> I+OClO
IO,10798, reactive,HIR, V, RC, IO,0, BrO,0,, Br;OIO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, IO + BrO --> Br+OIO
IO,10799, reactive,HIR, V, RC, IO,0, IO,0,, I;OIO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, IO + IO --> I+OIO
IO,10800, reactive,HIR, V, RC, IO,0, NO,0,, I;NO2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, IO + NO --> I+NO2
Li,12072, exciation,HEX, T, RC, Li,0, H,0,, Li(2p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2s) + H --> Li(2p)+H
Li,12073, excitation,HEX, T, RC, Li,0, H,0,, Li(3s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2s) + H --> Li(3s)+H
Li,12074, excitation,HEX, T, RC, Li,0, H,0,, Li(3p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2s) + H --> Li(3p)+H
Li,12075, excitation,HEX, T, RC, Li,0, H,0,, Li(3d);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2s) + H --> Li(3d)+H
Li,12076, excitation,HEX, T, RC, Li,0, H,0,, Li(4s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2s) + H --> Li(4s)+H
Li,12077, excitation,HEX, T, RC, Li,0, H,0,, Li(4p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2s) + H --> Li(4p)+H
Li,12078, ionization,HIN, T, RC, Li,1, H,-1,, Li+;H-, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (2s) + H- --> Li++H-
Li,12079, exciation,HEX, T, RC, Li,0, H,0,, Li(2s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2p) + H --> Li(2s)+H
Li,12080, excitation,HEX, T, RC, Li,0, H,0,, Li(3s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2p) + H --> Li(3s)+H
Li,12081, excitation,HEX, T, RC, Li,0, H,0,, Li(3p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2p) + H --> Li(3p)+H
Li,12082, excitation,HEX, T, RC, Li,0, H,0,, Li(3d);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2p) + H --> Li(3d)+H
Li,12083, excitation,HEX, T, RC, Li,0, H,0,, Li(4s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2p) + H --> Li(4s)+H
Li,12084, excitation,HEX, T, RC, Li,0, H,0,, Li(4p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (2p) + H --> Li(4p)+H
Li,12085, ionization,HIN, T, RC, Li,1, H,-1,, Li+;H-, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (2p) + H- --> Li++H-
Li,12086, exciation,HEX, T, RC, Li,0, H,0,, Li(2s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3s) + H --> Li(2s)+H
Li,12087, exciation,HEX, T, RC, Li,0, H,0,, Li(2p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3s) + H --> Li(2p)+H
Li,12088, excitation,HEX, T, RC, Li,0, H,0,, Li(3p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3s) + H --> Li(3p)+H
Li,12089, excitation,HEX, T, RC, Li,0, H,0,, Li(3d);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3s) + H --> Li(3d)+H
Li,12090, excitation,HEX, T, RC, Li,0, H,0,, Li(4s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3s) + H --> Li(4s)+H
Li,12091, excitation,HEX, T, RC, Li,0, H,0,, Li(4p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3s) + H --> Li(4p)+H
Li,12092, ionization,HIN, T, RC, Li,1, H,-1,, Li+;H-, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (3s) + H- --> Li++H-
Li,12093, exciation,HEX, T, RC, Li,0, H,0,, Li(2s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3p) + H --> Li(2s)+H
Li,12094, exciation,HEX, T, RC, Li,0, H,0,, Li(2p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3p) + H --> Li(2p)+H
Li,12095, excitation,HEX, T, RC, Li,0, H,0,, Li(3s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3p) + H --> Li(3s)+H
Li,12096, excitation,HEX, T, RC, Li,0, H,0,, Li(3d);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3p) + H --> Li(3d)+H
Li,12097, excitation,HEX, T, RC, Li,0, H,0,, Li(4s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3p) + H --> Li(4s)+H
Li,12098, excitation,HEX, T, RC, Li,0, H,0,, Li(4p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3p) + H --> Li(4p)+H
Li,12099, ionization,HIN, T, RC, Li,1, H,-1,, Li+;H-, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (3p) + H- --> Li++H-
Li,12100, exciation,HEX, T, RC, Li,0, H,0,, Li(2s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3d) + H --> Li(2s)+H
Li,12101, exciation,HEX, T, RC, Li,0, H,0,, Li(2o);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3d) + H --> Li(2o)+H
Li,12102, excitation,HEX, T, RC, Li,0, H,0,, Li(3s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3d) + H --> Li(3s)+H
Li,12103, excitation,HEX, T, RC, Li,0, H,0,, Li(3p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3d) + H --> Li(3p)+H
Li,12104, excitation,HEX, T, RC, Li,0, H,0,, Li(4s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3d) + H --> Li(4s)+H
Li,12105, excitation,HEX, T, RC, Li,0, H,0,, Li(4p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (3d) + H --> Li(4p)+H
Li,12106, ionization,HIN, T, RC, Li,1, H,-1,, Li+;H-, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (3d) + H- --> Li++H-
Li,12107, exciation,HEX, T, RC, Li,0, H,0,, Li(2s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4s) + H --> Li(2s)+H
Li,12108, exciation,HEX, T, RC, Li,0, H,0,, Li(2p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4s) + H --> Li(2p)+H
Li,12109, excitation,HEX, T, RC, Li,0, H,0,, Li(3s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4s) + H --> Li(3s)+H
Li,12110, excitation,HEX, T, RC, Li,0, H,0,, Li(3p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4s) + H --> Li(3p)+H
Li,12111, excitation,HEX, T, RC, Li,0, H,0,, Li(3d);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4s) + H --> Li(3d)+H
Li,12112, excitation,HEX, T, RC, Li,0, H,0,, Li(4p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4s) + H --> Li(4p)+H
Li,12113, ionization,HIN, T, RC, Li,1, H,-1,, Li+;H-, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (4s) + H- --> Li++H-
Li,12114, exciation,HEX, T, RC, Li,0, H,0,, Li(2s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4p) + H --> Li(2s)+H
Li,12115, exciation,HEX, T, RC, Li,0, H,0,, Li(2p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4p) + H --> Li(2p)+H
Li,12117, excitation,HEX, T, RC, Li,0, H,0,, Li(3p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4p) + H --> Li(3p)+H
Li,12118, excitation,HEX, T, RC, Li,0, H,0,, Li(3d);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4p) + H --> Li(3d)+H
Li,12119, excitation,HEX, T, RC, Li,0, H,0,, Li(4s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li (4p) + H --> Li(4s)+H
Li,12120, ionization,HIN, T, RC, Li,1, H,-1,, Li+;H-, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (4p) + H- --> Li++H-
Li,12121, mutual neutralization,HNE, T, RC, Li,1, H,-1,, Li(2s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (2s) + H- --> Li(2s)+H
Li,12122, mutual neutralization,HNE, T, RC, Li,1, H,-1,, Li(2p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (2s) + H- --> Li(2p)+H
Li,12123, mutual neutralization,HNE, T, RC, Li,1, H,-1,, Li(3s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ + H- --> Li(3s)+H
Li,12124, mutual neutralization,HNE, T, RC, Li,1, H,-1,, Li(4s);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (2s) + H- --> Li(4s)+H
Li,12125, mutual neutralization,HNE, T, RC, Li,1, H,-1,, Li(3p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ + H- --> Li(3p)+H
Li,12126, mutual neutralization,HNE, T, RC, Li,1, H,-1,, Li(3d);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (2s) + H- --> Li(3d)+H
Li,12127, mutual neutralization,HNE, T, RC, Li,1, H,-1,, Li(4p);H, K, cm3/s, 2018T301, Belyaev### A.K.$Voronov### Y.V., Atomic Data on Inelastic Processes in Low-energy Lithium-Hydrogen Collisions, Astrophys. J.,868,86,2018, Li+ (2s) + H- --> Li(4p)+H
LiH,11932, exchange,, T, RC, LiH,0, H,0, 2S, Li(2S);H2(X###1¦²+g), K, cm3/s, 2001T302, Dunne### L.J.$Murell### J.N.$Jemmer### P., Analytical potential energy surface and quasi-classical dynamics for the reaction LiH(X###1¦²+)+H(2S)->Li(2S)+H2(X###1¦²+g), Chem. Phys. Lett.,336, 1-6,2001, LiH (X###1¦²+) + H (2S) --> Li(2S)+H2(X###1¦²+g)
O,10448, charge transfer,HCX, E, RC, O,1, N2,0,, N2+, eV, cm3/s, 1997C401, Li### X.$Huang### Y.-L.$Flesch### G.D.$Ng### C.Y., A state-selected study of the ion-molecule reactions O+(4S###2D###2P)+N2, J. Chem. Phys.,106, 1373-1381,1997, O+ (2D) + N2 --> N2+
O,10451, charge transfer,HCX, T, RC, O,1, N2,0,, N2+, eV, cm3/s, 1997C401, Li### X.$Huang### Y.-L.$Flesch### G.D.$Ng### C.Y., A state-selected study of the ion-molecule reactions O+(4S###2D###2P)+N2, J. Chem. Phys.,106, 1373-1381,1997, O+ (2P) + N2 --> N2+
O,10727, reactive,HIR, V, RC, O,0, FO,0,, O2;F, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + FO --> O2+F
O,10728, reactive,HIR, V, RC, O,0, FO2,0,, O2;FO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + FO2 --> O2+FO
O,10737, reactive,HIR, V, RC, O,0, HOCl,0,, HO;ClO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + HOCl --> HO+ClO
O,10738, reactive,HIR, V, RC, O,0, ClO,0,, Cl;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + ClO --> Cl+O2
O,10739, reactive,HIR, V, RC, O,0, OClO,0,, O2;ClO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + OClO --> O2+ClO
O,10740, reactive,HIR, V, RC, O,0, Cl2O,0,, ClO;ClO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + Cl2O --> ClO+ClO
O,10741, reactive,HIR, V, RC, O,0, ClONO2,0,, ClO;NO3;OClO;NO2;O2;ClONO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + ClONO2 --> ClO+NO3+OClO+NO2+O2+ClONO
O,10768, reactive,HIR, V, RC, O,0, HOBr,0,, HO;BrO, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + HOBr --> HO+BrO
O,10769, reactive,HIR, V, RC, O,0, BrO,0,, O2;Br, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + BrO --> O2+Br
O,10787, reactive,HIR, V, RC, O,0, I2,0,, IO;I, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + I2 --> IO+I
O,10788, reactive,HIR, V, RC, O,0, IO,0,, O2;I, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, O + IO --> O2+I
OClO,10766, reactive,HIR, V, RC, OClO,0, O3,0,, ClO3;O2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, OClO + O3 --> ClO3+O2
OClO,10767, reactive,HIR, V, RC, OClO,0, NO,0,, ClO;NO2, K, cm3/s, 2000V302, Atkinson### R.$Baulch### D.L.$Cox### R.A.$Hampson###Jr.### R.F.$Kerr### J.A.$Rossi### M.J.$Troe### J., Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry: Supplement VIII###Halogen Species IUPAC Subcommittee on Gas Kinetic Data Evaluation for Atmospheric Chemistry, J. Phys. Chem. Ref. Data,29, 167-266,2000, OClO + NO --> ClO+NO2
T,10346, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=0) + H2 --> H+H2+
